rgn_id,taxa_code,taxa_group,year,tonnes,label
14,Natantian decapods nei_62,CRUST,1974,124,Taiwan
14,Natantian decapods nei_62,CRUST,1975,127,Taiwan
14,Natantian decapods nei_62,CRUST,1976,173,Taiwan
14,Natantian decapods nei_62,CRUST,1977,222,Taiwan
14,Natantian decapods nei_62,CRUST,1978,227,Taiwan
14,Natantian decapods nei_62,CRUST,1979,177,Taiwan
14,Natantian decapods nei_62,CRUST,1980,124,Taiwan
14,Natantian decapods nei_62,CRUST,1981,192,Taiwan
14,Natantian decapods nei_62,CRUST,1982,236,Taiwan
14,Natantian decapods nei_62,CRUST,1983,122,Taiwan
14,Natantian decapods nei_62,CRUST,1984,181,Taiwan
14,Natantian decapods nei_62,CRUST,1985,205,Taiwan
14,Natantian decapods nei_62,CRUST,1986,322,Taiwan
14,Natantian decapods nei_62,CRUST,1987,469,Taiwan
14,Natantian decapods nei_62,CRUST,1988,21,Taiwan
14,Natantian decapods nei_62,CRUST,1989,16,Taiwan
14,Natantian decapods nei_62,CRUST,1990,430,Taiwan
14,Natantian decapods nei_62,CRUST,1991,5,Taiwan
14,Natantian decapods nei_62,CRUST,1992,23,Taiwan
14,Natantian decapods nei_62,CRUST,1993,100,Taiwan
14,Natantian decapods nei_62,CRUST,1994,42,Taiwan
14,Natantian decapods nei_62,CRUST,1995,20,Taiwan
14,Natantian decapods nei_62,CRUST,1996,42,Taiwan
14,Natantian decapods nei_62,CRUST,1997,0,Taiwan
14,Natantian decapods nei_62,CRUST,1998,46,Taiwan
14,Natantian decapods nei_62,CRUST,1999,755,Taiwan
14,Natantian decapods nei_62,CRUST,2000,513,Taiwan
14,Natantian decapods nei_62,CRUST,2001,335,Taiwan
14,Natantian decapods nei_62,CRUST,2002,159,Taiwan
14,Natantian decapods nei_62,CRUST,2003,268,Taiwan
14,Natantian decapods nei_62,CRUST,2004,203,Taiwan
14,Natantian decapods nei_62,CRUST,2005,591,Taiwan
14,Natantian decapods nei_62,CRUST,2006,170,Taiwan
14,Natantian decapods nei_62,CRUST,2007,105,Taiwan
14,Natantian decapods nei_62,CRUST,2008,144,Taiwan
14,Natantian decapods nei_62,CRUST,2009,118,Taiwan
14,Natantian decapods nei_62,CRUST,2010,52,Taiwan
14,Natantian decapods nei_62,CRUST,2011,54.5,Taiwan
14,Natantian decapods nei_62,CRUST,2012,51,Taiwan
14,Natantian decapods nei_62,CRUST,2013,0,Taiwan
14,Natantian decapods nei_62,CRUST,2014,1.95,Taiwan
14,Natantian decapods nei_62,CRUST,2015,0,Taiwan
14,Natantian decapods nei_62,CRUST,2016,1.2,Taiwan
14,Pacific cupped oyster_63,BI,1950,3000,Taiwan
14,Pacific cupped oyster_63,BI,1951,4000,Taiwan
14,Pacific cupped oyster_63,BI,1952,5600,Taiwan
14,Pacific cupped oyster_63,BI,1953,5600,Taiwan
14,Pacific cupped oyster_63,BI,1954,6100,Taiwan
14,Pacific cupped oyster_63,BI,1955,6300,Taiwan
14,Pacific cupped oyster_63,BI,1956,5200,Taiwan
14,Pacific cupped oyster_63,BI,1957,5100,Taiwan
14,Pacific cupped oyster_63,BI,1958,5200,Taiwan
14,Pacific cupped oyster_63,BI,1959,4800,Taiwan
14,Pacific cupped oyster_63,BI,1960,6200,Taiwan
14,Pacific cupped oyster_63,BI,1961,8092,Taiwan
14,Pacific cupped oyster_63,BI,1962,7570,Taiwan
14,Pacific cupped oyster_63,BI,1963,7952,Taiwan
14,Pacific cupped oyster_63,BI,1964,8470,Taiwan
14,Pacific cupped oyster_63,BI,1965,8866,Taiwan
14,Pacific cupped oyster_63,BI,1966,10332,Taiwan
14,Pacific cupped oyster_63,BI,1967,11681,Taiwan
14,Pacific cupped oyster_63,BI,1968,12558,Taiwan
14,Pacific cupped oyster_63,BI,1969,11650,Taiwan
14,Pacific cupped oyster_63,BI,1970,13047,Taiwan
14,Pacific cupped oyster_63,BI,1971,12640,Taiwan
14,Pacific cupped oyster_63,BI,1972,13623,Taiwan
14,Pacific cupped oyster_63,BI,1973,14288,Taiwan
14,Pacific cupped oyster_63,BI,1974,13359,Taiwan
14,Pacific cupped oyster_63,BI,1975,13850,Taiwan
14,Pacific cupped oyster_63,BI,1976,13502,Taiwan
14,Pacific cupped oyster_63,BI,1977,14924,Taiwan
14,Pacific cupped oyster_63,BI,1978,17944,Taiwan
14,Pacific cupped oyster_63,BI,1979,19899,Taiwan
14,Pacific cupped oyster_63,BI,1980,20943,Taiwan
14,Pacific cupped oyster_63,BI,1981,20363,Taiwan
14,Pacific cupped oyster_63,BI,1982,25175,Taiwan
14,Pacific cupped oyster_63,BI,1983,25925,Taiwan
14,Pacific cupped oyster_63,BI,1984,29012,Taiwan
14,Pacific cupped oyster_63,BI,1985,25465,Taiwan
14,Pacific cupped oyster_63,BI,1986,19174,Taiwan
14,Pacific cupped oyster_63,BI,1987,21198,Taiwan
14,Pacific cupped oyster_63,BI,1988,28431,Taiwan
14,Pacific cupped oyster_63,BI,1989,28466,Taiwan
14,Pacific cupped oyster_63,BI,1990,28153,Taiwan
14,Pacific cupped oyster_63,BI,1991,24990,Taiwan
14,Pacific cupped oyster_63,BI,1992,26746,Taiwan
14,Pacific cupped oyster_63,BI,1993,27684,Taiwan
14,Pacific cupped oyster_63,BI,1994,24919,Taiwan
14,Pacific cupped oyster_63,BI,1995,25405,Taiwan
14,Pacific cupped oyster_63,BI,1996,28127,Taiwan
14,Pacific cupped oyster_63,BI,1997,24073,Taiwan
14,Pacific cupped oyster_63,BI,1998,19386,Taiwan
14,Pacific cupped oyster_63,BI,1999,18629,Taiwan
14,Pacific cupped oyster_63,BI,2000,19972,Taiwan
14,Pacific cupped oyster_63,BI,2001,16837,Taiwan
14,Pacific cupped oyster_63,BI,2002,19800,Taiwan
14,Pacific cupped oyster_63,BI,2003,23462,Taiwan
14,Pacific cupped oyster_63,BI,2004,20750,Taiwan
14,Pacific cupped oyster_63,BI,2005,28430,Taiwan
14,Pacific cupped oyster_63,BI,2006,28547,Taiwan
14,Pacific cupped oyster_63,BI,2007,28199,Taiwan
14,Pacific cupped oyster_63,BI,2008,34514,Taiwan
14,Pacific cupped oyster_63,BI,2009,21882,Taiwan
14,Pacific cupped oyster_63,BI,2010,36056,Taiwan
14,Pacific cupped oyster_63,BI,2011,34642.6,Taiwan
14,Pacific cupped oyster_63,BI,2012,26923,Taiwan
14,Pacific cupped oyster_63,BI,2013,27792.74,Taiwan
14,Pacific cupped oyster_63,BI,2014,25276.41,Taiwan
14,Pacific cupped oyster_63,BI,2015,21865.7,Taiwan
14,Pacific cupped oyster_63,BI,2016,22339.33,Taiwan
14,"Porgies, seabreams nei_64",F,1986,24,Taiwan
14,"Porgies, seabreams nei_64",F,1987,337,Taiwan
14,"Porgies, seabreams nei_64",F,1988,476,Taiwan
14,"Porgies, seabreams nei_64",F,1989,136,Taiwan
14,"Porgies, seabreams nei_65",F,1989,21,Taiwan
14,"Porgies, seabreams nei_64",F,1990,177,Taiwan
14,"Porgies, seabreams nei_65",F,1990,0.1,Taiwan
14,"Porgies, seabreams nei_64",F,1991,213,Taiwan
14,"Porgies, seabreams nei_65",F,1991,185,Taiwan
14,"Porgies, seabreams nei_64",F,1992,206,Taiwan
14,"Porgies, seabreams nei_65",F,1992,156,Taiwan
14,"Porgies, seabreams nei_64",F,1993,126,Taiwan
14,"Porgies, seabreams nei_65",F,1993,253,Taiwan
14,"Porgies, seabreams nei_64",F,1994,1086,Taiwan
14,"Porgies, seabreams nei_65",F,1994,278,Taiwan
14,"Porgies, seabreams nei_64",F,1995,815,Taiwan
14,"Porgies, seabreams nei_65",F,1995,296,Taiwan
14,"Porgies, seabreams nei_64",F,1996,1506,Taiwan
14,"Porgies, seabreams nei_65",F,1996,341,Taiwan
14,"Porgies, seabreams nei_64",F,1997,1144,Taiwan
14,"Porgies, seabreams nei_65",F,1997,320,Taiwan
14,"Porgies, seabreams nei_64",F,1998,1032,Taiwan
14,"Porgies, seabreams nei_65",F,1998,372,Taiwan
14,"Porgies, seabreams nei_64",F,1999,2564,Taiwan
14,"Porgies, seabreams nei_65",F,1999,293,Taiwan
14,"Porgies, seabreams nei_64",F,2000,2519,Taiwan
14,"Porgies, seabreams nei_65",F,2000,415,Taiwan
14,"Porgies, seabreams nei_64",F,2001,2748,Taiwan
14,"Porgies, seabreams nei_65",F,2001,453,Taiwan
14,"Porgies, seabreams nei_64",F,2002,3052,Taiwan
14,"Porgies, seabreams nei_65",F,2002,718,Taiwan
14,"Porgies, seabreams nei_64",F,2003,5195,Taiwan
14,"Porgies, seabreams nei_65",F,2003,963,Taiwan
14,"Porgies, seabreams nei_64",F,2004,3829,Taiwan
14,"Porgies, seabreams nei_65",F,2004,457,Taiwan
14,"Porgies, seabreams nei_64",F,2005,1804,Taiwan
14,"Porgies, seabreams nei_65",F,2005,314,Taiwan
14,"Porgies, seabreams nei_64",F,2006,1762,Taiwan
14,"Porgies, seabreams nei_65",F,2006,370,Taiwan
14,"Porgies, seabreams nei_64",F,2007,2085,Taiwan
14,"Porgies, seabreams nei_65",F,2007,302,Taiwan
14,"Porgies, seabreams nei_64",F,2008,1900,Taiwan
14,"Porgies, seabreams nei_65",F,2008,141,Taiwan
14,"Porgies, seabreams nei_64",F,2009,1501,Taiwan
14,"Porgies, seabreams nei_65",F,2009,86,Taiwan
14,"Porgies, seabreams nei_64",F,2010,538,Taiwan
14,"Porgies, seabreams nei_65",F,2010,0,Taiwan
14,"Porgies, seabreams nei_64",F,2011,658,Taiwan
14,"Porgies, seabreams nei_65",F,2011,306,Taiwan
14,"Porgies, seabreams nei_64",F,2012,486,Taiwan
14,"Porgies, seabreams nei_65",F,2012,84,Taiwan
14,"Porgies, seabreams nei_64",F,2013,488.18,Taiwan
14,"Porgies, seabreams nei_65",F,2013,213.63,Taiwan
14,"Porgies, seabreams nei_64",F,2014,503.59,Taiwan
14,"Porgies, seabreams nei_65",F,2014,382.6,Taiwan
14,"Porgies, seabreams nei_64",F,2015,473,Taiwan
14,"Porgies, seabreams nei_65",F,2015,168,Taiwan
14,"Porgies, seabreams nei_64",F,2016,454.88,Taiwan
14,"Porgies, seabreams nei_65",F,2016,90.1,Taiwan
14,Redtail prawn_66,SH,1986,2771,Taiwan
14,Redtail prawn_66,SH,1987,6756,Taiwan
14,Redtail prawn_66,SH,1988,3531,Taiwan
14,Redtail prawn_66,SH,1989,745,Taiwan
14,Redtail prawn_66,SH,1990,1769,Taiwan
14,Redtail prawn_66,SH,1991,877,Taiwan
14,Redtail prawn_66,SH,1992,907,Taiwan
14,Redtail prawn_66,SH,1993,2233,Taiwan
14,Redtail prawn_66,SH,1994,217,Taiwan
14,Redtail prawn_66,SH,1995,150,Taiwan
14,Redtail prawn_66,SH,1996,116,Taiwan
14,Redtail prawn_66,SH,1997,144,Taiwan
14,Redtail prawn_66,SH,1998,137,Taiwan
14,Redtail prawn_66,SH,1999,107,Taiwan
14,Redtail prawn_66,SH,2000,44,Taiwan
14,Redtail prawn_66,SH,2001,72,Taiwan
14,Redtail prawn_66,SH,2002,56,Taiwan
14,Redtail prawn_66,SH,2003,28,Taiwan
14,Redtail prawn_66,SH,2004,76,Taiwan
14,Redtail prawn_66,SH,2005,77,Taiwan
14,Redtail prawn_66,SH,2006,0,Taiwan
14,Redtail prawn_66,SH,2007,0,Taiwan
14,Redtail prawn_66,SH,2008,10,Taiwan
14,Redtail prawn_66,SH,2009,9,Taiwan
14,Redtail prawn_66,SH,2010,3,Taiwan
14,Redtail prawn_66,SH,2011,0,Taiwan
14,Redtail prawn_66,SH,2012,0,Taiwan
14,Redtail prawn_66,SH,2013,2.5,Taiwan
14,Redtail prawn_66,SH,2014,1,Taiwan
14,Redtail prawn_66,SH,2015,0.15,Taiwan
14,Redtail prawn_66,SH,2016,0,Taiwan
14,Seaweeds nei_67,AL,1968,27,Taiwan
14,Seaweeds nei_67,AL,1969,1,Taiwan
14,Seaweeds nei_67,AL,1970,1,Taiwan
14,Seaweeds nei_67,AL,1971,2,Taiwan
14,Seaweeds nei_67,AL,1972,0,Taiwan
14,Seaweeds nei_67,AL,1973,269,Taiwan
14,Seaweeds nei_67,AL,1974,376,Taiwan
14,Seaweeds nei_67,AL,1975,971,Taiwan
14,Seaweeds nei_67,AL,1976,680,Taiwan
14,Seaweeds nei_67,AL,1977,512,Taiwan
14,Seaweeds nei_67,AL,1978,279,Taiwan
14,Seaweeds nei_67,AL,1979,132,Taiwan
14,Seaweeds nei_67,AL,1980,59,Taiwan
14,Seaweeds nei_67,AL,1981,39,Taiwan
14,Seaweeds nei_67,AL,1982,5,Taiwan
14,Seaweeds nei_67,AL,1983,103,Taiwan
14,Seaweeds nei_67,AL,1984,5,Taiwan
14,Seaweeds nei_67,AL,1985,0.1,Taiwan
14,Seaweeds nei_67,AL,1986,2,Taiwan
14,Seaweeds nei_67,AL,1987,52,Taiwan
14,Seaweeds nei_67,AL,1988,18,Taiwan
14,Seaweeds nei_67,AL,1989,0.1,Taiwan
14,Seaweeds nei_67,AL,1990,1,Taiwan
14,Seaweeds nei_67,AL,1991,2,Taiwan
14,Seaweeds nei_67,AL,1992,0,Taiwan
14,Seaweeds nei_67,AL,1993,0,Taiwan
14,Seaweeds nei_67,AL,1994,0,Taiwan
14,Seaweeds nei_67,AL,1995,0,Taiwan
14,Seaweeds nei_67,AL,1996,0,Taiwan
14,Seaweeds nei_67,AL,1997,0,Taiwan
14,Seaweeds nei_67,AL,1998,0,Taiwan
14,Seaweeds nei_67,AL,1999,0,Taiwan
14,Seaweeds nei_67,AL,2000,0,Taiwan
14,Seaweeds nei_67,AL,2001,0,Taiwan
14,Seaweeds nei_67,AL,2002,0,Taiwan
14,Seaweeds nei_67,AL,2003,0,Taiwan
14,Seaweeds nei_67,AL,2004,0,Taiwan
14,Seaweeds nei_67,AL,2005,2,Taiwan
14,Seaweeds nei_67,AL,2006,0,Taiwan
14,Seaweeds nei_67,AL,2007,0,Taiwan
14,Seaweeds nei_67,AL,2008,0,Taiwan
14,Seaweeds nei_67,AL,2009,0,Taiwan
14,Seaweeds nei_67,AL,2010,0,Taiwan
14,Seaweeds nei_67,AL,2011,0,Taiwan
14,Seaweeds nei_67,AL,2012,0,Taiwan
14,Seaweeds nei_67,AL,2013,0,Taiwan
14,Seaweeds nei_67,AL,2014,0,Taiwan
14,Seaweeds nei_67,AL,2015,0,Taiwan
14,Seaweeds nei_67,AL,2016,0,Taiwan
14,"Snappers, jobfishes nei_68",F,1991,15,Taiwan
14,"Snappers, jobfishes nei_68",F,1992,4,Taiwan
14,"Snappers, jobfishes nei_68",F,1993,93,Taiwan
14,"Snappers, jobfishes nei_68",F,1994,191,Taiwan
14,"Snappers, jobfishes nei_68",F,1995,65,Taiwan
14,"Snappers, jobfishes nei_68",F,1996,121,Taiwan
14,"Snappers, jobfishes nei_68",F,1997,103,Taiwan
14,"Snappers, jobfishes nei_68",F,1998,182,Taiwan
14,"Snappers, jobfishes nei_69",F,1998,157,Taiwan
14,"Snappers, jobfishes nei_68",F,1999,115,Taiwan
14,"Snappers, jobfishes nei_69",F,1999,61,Taiwan
14,"Snappers, jobfishes nei_68",F,2000,46,Taiwan
14,"Snappers, jobfishes nei_69",F,2000,16,Taiwan
14,"Snappers, jobfishes nei_68",F,2001,134,Taiwan
14,"Snappers, jobfishes nei_69",F,2001,63,Taiwan
14,"Snappers, jobfishes nei_68",F,2002,125,Taiwan
14,"Snappers, jobfishes nei_69",F,2002,311,Taiwan
14,"Snappers, jobfishes nei_68",F,2003,312,Taiwan
14,"Snappers, jobfishes nei_69",F,2003,254,Taiwan
14,"Snappers, jobfishes nei_68",F,2004,90,Taiwan
14,"Snappers, jobfishes nei_69",F,2004,0,Taiwan
14,"Snappers, jobfishes nei_68",F,2005,24,Taiwan
14,"Snappers, jobfishes nei_69",F,2005,0,Taiwan
14,"Snappers, jobfishes nei_68",F,2006,6,Taiwan
14,"Snappers, jobfishes nei_69",F,2006,0,Taiwan
14,"Snappers, jobfishes nei_68",F,2007,4,Taiwan
14,"Snappers, jobfishes nei_69",F,2007,0,Taiwan
14,"Snappers, jobfishes nei_68",F,2008,2,Taiwan
14,"Snappers, jobfishes nei_69",F,2008,75,Taiwan
14,"Snappers, jobfishes nei_68",F,2009,4,Taiwan
14,"Snappers, jobfishes nei_69",F,2009,39,Taiwan
14,"Snappers, jobfishes nei_68",F,2010,13,Taiwan
14,"Snappers, jobfishes nei_69",F,2010,36,Taiwan
14,"Snappers, jobfishes nei_68",F,2011,300.8,Taiwan
14,"Snappers, jobfishes nei_69",F,2011,0.5,Taiwan
14,"Snappers, jobfishes nei_68",F,2012,250,Taiwan
14,"Snappers, jobfishes nei_69",F,2012,29,Taiwan
14,"Snappers, jobfishes nei_68",F,2013,234.51,Taiwan
14,"Snappers, jobfishes nei_69",F,2013,0,Taiwan
14,"Snappers, jobfishes nei_68",F,2014,240.7,Taiwan
14,"Snappers, jobfishes nei_69",F,2014,0,Taiwan
14,"Snappers, jobfishes nei_68",F,2015,147,Taiwan
14,"Snappers, jobfishes nei_69",F,2015,0.9,Taiwan
14,"Snappers, jobfishes nei_68",F,2016,134.16,Taiwan
14,"Snappers, jobfishes nei_69",F,2016,0,Taiwan
14,Trumpet emperor_70,F,2005,146,Taiwan
14,Trumpet emperor_70,F,2006,0,Taiwan
14,Trumpet emperor_70,F,2007,182,Taiwan
14,Trumpet emperor_70,F,2008,150,Taiwan
14,Trumpet emperor_70,F,2009,94,Taiwan
14,Trumpet emperor_70,F,2010,13.6,Taiwan
14,Trumpet emperor_70,F,2011,0.1,Taiwan
14,Trumpet emperor_70,F,2012,62,Taiwan
14,Trumpet emperor_70,F,2013,45,Taiwan
14,Trumpet emperor_70,F,2014,0,Taiwan
14,Trumpet emperor_70,F,2015,0,Taiwan
14,Trumpet emperor_70,F,2016,0,Taiwan
14,Whiteleg shrimp_71,SH,2000,2310,Taiwan
14,Whiteleg shrimp_71,SH,2001,5809,Taiwan
14,Whiteleg shrimp_71,SH,2002,6106,Taiwan
14,Whiteleg shrimp_71,SH,2003,7614,Taiwan
14,Whiteleg shrimp_71,SH,2004,6307,Taiwan
14,Whiteleg shrimp_71,SH,2005,6628,Taiwan
14,Whiteleg shrimp_71,SH,2006,5805,Taiwan
14,Whiteleg shrimp_71,SH,2007,5695,Taiwan
14,Whiteleg shrimp_71,SH,2008,5947,Taiwan
14,Whiteleg shrimp_71,SH,2009,3847,Taiwan
14,Whiteleg shrimp_71,SH,2010,3965,Taiwan
14,Whiteleg shrimp_71,SH,2011,3870.1,Taiwan
14,Whiteleg shrimp_71,SH,2012,8014,Taiwan
14,Whiteleg shrimp_71,SH,2013,6439.93,Taiwan
14,Whiteleg shrimp_71,SH,2014,6747.58,Taiwan
14,Whiteleg shrimp_71,SH,2015,5422.7,Taiwan
14,Whiteleg shrimp_71,SH,2016,5646.12,Taiwan
15,Banana prawn_72,SH,1973,70,Philippines
15,Banana prawn_72,SH,1974,104,Philippines
15,Banana prawn_72,SH,1975,128,Philippines
15,Banana prawn_72,SH,1976,158,Philippines
15,Banana prawn_72,SH,1977,195,Philippines
15,Banana prawn_72,SH,1978,241,Philippines
15,Banana prawn_72,SH,1979,140,Philippines
15,Banana prawn_72,SH,1980,64,Philippines
15,Banana prawn_72,SH,1981,119,Philippines
15,Banana prawn_72,SH,1982,126,Philippines
15,Banana prawn_72,SH,1983,909,Philippines
15,Banana prawn_72,SH,1984,2500,Philippines
15,Banana prawn_72,SH,1985,2500,Philippines
15,Banana prawn_72,SH,1986,2481,Philippines
15,Banana prawn_72,SH,1987,2690,Philippines
15,Banana prawn_72,SH,1988,2727,Philippines
15,Banana prawn_72,SH,1989,3458,Philippines
15,Banana prawn_72,SH,1990,779,Philippines
15,Banana prawn_72,SH,1991,1445,Philippines
15,Banana prawn_72,SH,1992,760,Philippines
15,Banana prawn_72,SH,1993,230,Philippines
15,Banana prawn_72,SH,1994,378,Philippines
15,Banana prawn_72,SH,1995,346,Philippines
15,Banana prawn_72,SH,1996,709,Philippines
15,Banana prawn_72,SH,1997,687,Philippines
15,Banana prawn_72,SH,1998,741,Philippines
15,Banana prawn_72,SH,1999,1038,Philippines
15,Banana prawn_72,SH,2000,1014,Philippines
15,Banana prawn_72,SH,2001,1276,Philippines
15,Banana prawn_72,SH,2002,1541,Philippines
15,Banana prawn_72,SH,2003,1517,Philippines
15,Banana prawn_72,SH,2004,1471,Philippines
15,Banana prawn_72,SH,2005,1519,Philippines
15,Banana prawn_72,SH,2006,1647,Philippines
15,Banana prawn_72,SH,2007,2115,Philippines
15,Banana prawn_72,SH,2008,2070,Philippines
15,Banana prawn_72,SH,2009,2204,Philippines
15,Banana prawn_72,SH,2010,2077,Philippines
15,Banana prawn_72,SH,2011,1974,Philippines
15,Banana prawn_72,SH,2012,1879,Philippines
15,Banana prawn_72,SH,2013,1871,Philippines
15,Banana prawn_72,SH,2014,1827,Philippines
15,Banana prawn_72,SH,2015,1646,Philippines
15,Banana prawn_72,SH,2016,1674,Philippines
15,Barramundi(=Giant seaperch)_73,F,1990,779,Philippines
15,Barramundi(=Giant seaperch)_73,F,1991,4698,Philippines
15,Barramundi(=Giant seaperch)_73,F,1992,36,Philippines
15,Barramundi(=Giant seaperch)_73,F,1993,14,Philippines
15,Barramundi(=Giant seaperch)_73,F,1994,3,Philippines
15,Barramundi(=Giant seaperch)_73,F,1995,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,1996,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,1997,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,1998,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,1999,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,2000,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,2001,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,2002,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,2003,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,2004,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,2005,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,2006,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,2007,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,2008,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,2009,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,2010,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,2011,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,2012,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,2013,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,2014,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,2015,0,Philippines
15,Barramundi(=Giant seaperch)_73,F,2016,0,Philippines
15,Caulerpa seaweeds_74,AL,1950,185,Philippines
15,Caulerpa seaweeds_74,AL,1951,208,Philippines
15,Caulerpa seaweeds_74,AL,1952,233,Philippines
15,Caulerpa seaweeds_74,AL,1953,261,Philippines
15,Caulerpa seaweeds_74,AL,1954,293,Philippines
15,Caulerpa seaweeds_74,AL,1955,328,Philippines
15,Caulerpa seaweeds_74,AL,1956,368,Philippines
15,Caulerpa seaweeds_74,AL,1957,412,Philippines
15,Caulerpa seaweeds_74,AL,1958,462,Philippines
15,Caulerpa seaweeds_74,AL,1959,517,Philippines
15,Caulerpa seaweeds_74,AL,1960,580,Philippines
15,Caulerpa seaweeds_74,AL,1961,650,Philippines
15,Caulerpa seaweeds_74,AL,1962,728,Philippines
15,Caulerpa seaweeds_74,AL,1963,816,Philippines
15,Caulerpa seaweeds_74,AL,1964,915,Philippines
15,Caulerpa seaweeds_74,AL,1965,1025,Philippines
15,Caulerpa seaweeds_74,AL,1966,1149,Philippines
15,Caulerpa seaweeds_74,AL,1967,1288,Philippines
15,Caulerpa seaweeds_74,AL,1968,1444,Philippines
15,Caulerpa seaweeds_74,AL,1969,1618,Philippines
15,Caulerpa seaweeds_74,AL,1970,1813,Philippines
15,Caulerpa seaweeds_74,AL,1971,2032,Philippines
15,Caulerpa seaweeds_74,AL,1972,2278,Philippines
15,Caulerpa seaweeds_74,AL,1973,2553,Philippines
15,Caulerpa seaweeds_74,AL,1974,2861,Philippines
15,Caulerpa seaweeds_74,AL,1975,3206,Philippines
15,Caulerpa seaweeds_74,AL,1976,3594,Philippines
15,Caulerpa seaweeds_74,AL,1977,4027,Philippines
15,Caulerpa seaweeds_74,AL,1978,4514,Philippines
15,Caulerpa seaweeds_74,AL,1979,5059,Philippines
15,Caulerpa seaweeds_74,AL,1980,7964,Philippines
15,Caulerpa seaweeds_74,AL,1981,4979,Philippines
15,Caulerpa seaweeds_74,AL,1982,6523,Philippines
15,Caulerpa seaweeds_74,AL,1983,7932,Philippines
15,Caulerpa seaweeds_74,AL,1984,8781,Philippines
15,Caulerpa seaweeds_74,AL,1985,11278,Philippines
15,Caulerpa seaweeds_74,AL,1986,10436,Philippines
15,Caulerpa seaweeds_74,AL,1987,13250,Philippines
15,Caulerpa seaweeds_74,AL,1988,15384,Philippines
15,Caulerpa seaweeds_74,AL,1989,16122,Philippines
15,Caulerpa seaweeds_74,AL,1990,17471,Philippines
15,Caulerpa seaweeds_74,AL,1991,17027,Philippines
15,Caulerpa seaweeds_74,AL,1992,20970,Philippines
15,Caulerpa seaweeds_74,AL,1993,25169,Philippines
15,Caulerpa seaweeds_74,AL,1994,26787,Philippines
15,Caulerpa seaweeds_74,AL,1995,4040,Philippines
15,Caulerpa seaweeds_74,AL,1996,5141,Philippines
15,Caulerpa seaweeds_74,AL,1997,13713,Philippines
15,Caulerpa seaweeds_74,AL,1998,28704,Philippines
15,Caulerpa seaweeds_74,AL,1999,22751,Philippines
15,Caulerpa seaweeds_74,AL,2000,28296,Philippines
15,Caulerpa seaweeds_74,AL,2001,25155,Philippines
15,Caulerpa seaweeds_74,AL,2002,10790,Philippines
15,Caulerpa seaweeds_74,AL,2003,4163,Philippines
15,Caulerpa seaweeds_74,AL,2004,4252,Philippines
15,Caulerpa seaweeds_74,AL,2005,4309,Philippines
15,Caulerpa seaweeds_74,AL,2006,5444,Philippines
15,Caulerpa seaweeds_74,AL,2007,5177,Philippines
15,Caulerpa seaweeds_74,AL,2008,4288,Philippines
15,Caulerpa seaweeds_74,AL,2009,3881,Philippines
15,Caulerpa seaweeds_74,AL,2010,4309,Philippines
15,Caulerpa seaweeds_74,AL,2011,5145,Philippines
15,Caulerpa seaweeds_74,AL,2012,3928,Philippines
15,Caulerpa seaweeds_74,AL,2013,3029,Philippines
15,Caulerpa seaweeds_74,AL,2014,1199,Philippines
15,Caulerpa seaweeds_74,AL,2015,1219,Philippines
15,Caulerpa seaweeds_74,AL,2016,585,Philippines
15,Cupped oysters nei_75,BI,1973,50,Philippines
15,Cupped oysters nei_75,BI,1974,100,Philippines
15,Cupped oysters nei_75,BI,1975,782,Philippines
15,Cupped oysters nei_75,BI,1976,3695,Philippines
15,Cupped oysters nei_75,BI,1977,5346,Philippines
15,Cupped oysters nei_75,BI,1978,6863,Philippines
15,Cupped oysters nei_75,BI,1979,8246,Philippines
15,Cupped oysters nei_75,BI,1980,9495,Philippines
15,Cupped oysters nei_75,BI,1981,7178,Philippines
15,Cupped oysters nei_75,BI,1982,19002,Philippines
15,Cupped oysters nei_75,BI,1983,11310,Philippines
15,Cupped oysters nei_75,BI,1984,14617,Philippines
15,Cupped oysters nei_75,BI,1985,15261,Philippines
15,Cupped oysters nei_75,BI,1986,16465,Philippines
15,Cupped oysters nei_75,BI,1987,10361,Philippines
15,Cupped oysters nei_75,BI,1988,12445,Philippines
15,Cupped oysters nei_75,BI,1989,12819,Philippines
15,Cupped oysters nei_75,BI,1990,13485,Philippines
15,Cupped oysters nei_75,BI,1991,12154,Philippines
