rgn_id,taxa_code,year,tonnes,taxa
15,"Jacks, crevalles nei_84",2010,38,"Jacks, crevalles nei"
15,"Jacks, crevalles nei_84",2011,25,"Jacks, crevalles nei"
15,"Jacks, crevalles nei_84",2012,16,"Jacks, crevalles nei"
15,"Jacks, crevalles nei_84",2013,20,"Jacks, crevalles nei"
15,"Jacks, crevalles nei_84",2014,19,"Jacks, crevalles nei"
15,"Jacks, crevalles nei_84",2015,24,"Jacks, crevalles nei"
15,"Jacks, crevalles nei_84",2016,3,"Jacks, crevalles nei"
15,Marine fishes nei_85,1993,327,Marine fishes nei
15,Marine fishes nei_85,1994,264,Marine fishes nei
15,Marine fishes nei_85,1995,45,Marine fishes nei
15,Marine fishes nei_85,1996,3,Marine fishes nei
15,Marine fishes nei_85,1997,0.1,Marine fishes nei
15,Marine fishes nei_85,1998,0.1,Marine fishes nei
15,Marine fishes nei_85,1999,10,Marine fishes nei
15,Marine fishes nei_85,2000,4,Marine fishes nei
15,Marine fishes nei_85,2001,160,Marine fishes nei
15,Marine fishes nei_85,2002,94,Marine fishes nei
15,Marine fishes nei_86,2003,3,Marine fishes nei
15,Marine fishes nei_85,2003,105,Marine fishes nei
15,Marine fishes nei_86,2004,56,Marine fishes nei
15,Marine fishes nei_85,2004,106,Marine fishes nei
15,Marine fishes nei_86,2005,117,Marine fishes nei
15,Marine fishes nei_85,2005,158,Marine fishes nei
15,Marine fishes nei_86,2006,129,Marine fishes nei
15,Marine fishes nei_85,2006,287,Marine fishes nei
15,Marine fishes nei_86,2007,812,Marine fishes nei
15,Marine fishes nei_85,2007,490,Marine fishes nei
15,Marine fishes nei_86,2008,158,Marine fishes nei
15,Marine fishes nei_85,2008,379,Marine fishes nei
15,Marine fishes nei_86,2009,201,Marine fishes nei
15,Marine fishes nei_85,2009,360.21,Marine fishes nei
15,Marine fishes nei_86,2010,188,Marine fishes nei
15,Marine fishes nei_85,2010,162,Marine fishes nei
15,Marine fishes nei_86,2011,201,Marine fishes nei
15,Marine fishes nei_85,2011,203,Marine fishes nei
15,Marine fishes nei_86,2012,235,Marine fishes nei
15,Marine fishes nei_85,2012,249,Marine fishes nei
15,Marine fishes nei_86,2013,202,Marine fishes nei
15,Marine fishes nei_85,2013,5,Marine fishes nei
15,Marine fishes nei_86,2014,189,Marine fishes nei
15,Marine fishes nei_85,2014,291,Marine fishes nei
15,Marine fishes nei_86,2015,251,Marine fishes nei
15,Marine fishes nei_85,2015,2,Marine fishes nei
15,Marine fishes nei_86,2016,248,Marine fishes nei
15,Marine fishes nei_85,2016,6,Marine fishes nei
15,Metapenaeus shrimps nei_87,1973,10,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1974,15,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1975,18,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1976,23,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1977,28,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1978,34,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1979,20,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1980,9,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1981,17,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1982,18,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1983,130,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1984,448,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1985,896,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1986,620,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1987,670,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1988,682,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1989,864,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1990,5619,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1991,4273,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1992,1643,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1993,9493,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,1993,8,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1994,1844,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,1994,4,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1995,1295,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,1995,0.1,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1996,1135,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,1996,3,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1997,667,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,1997,40,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1998,261,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,1998,4,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,1999,339,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,1999,19,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,2000,331,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,2000,66,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,2001,429,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,2001,51,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,2002,470,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,2002,60,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,2003,604,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,2003,84,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,2004,609,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,2004,120,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,2005,733,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,2005,87,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,2006,908,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,2006,66,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,2007,858,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,2007,83,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,2008,918,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,2008,102,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,2009,895,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,2009,101,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,2010,792,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,2010,90,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,2011,788,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,2011,52,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,2012,907,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,2012,40,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,2013,900,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,2013,66,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,2014,1294,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,2014,64,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,2015,1095,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,2015,78,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_87,2016,758,Metapenaeus shrimps nei
15,Metapenaeus shrimps nei_88,2016,64,Metapenaeus shrimps nei
15,Milkfish_89,1950,22154,Milkfish
15,Milkfish_89,1951,25812,Milkfish
15,Milkfish_89,1952,27003,Milkfish
15,Milkfish_89,1953,29121,Milkfish
15,Milkfish_89,1954,30480,Milkfish
15,Milkfish_89,1955,34569,Milkfish
15,Milkfish_89,1956,33478,Milkfish
15,Milkfish_89,1957,34290,Milkfish
15,Milkfish_89,1958,50133,Milkfish
15,Milkfish_89,1959,50538,Milkfish
15,Milkfish_89,1960,52304,Milkfish
15,Milkfish_89,1961,52918,Milkfish
15,Milkfish_89,1962,53449,Milkfish
15,Milkfish_89,1963,53978,Milkfish
15,Milkfish_89,1964,54532,Milkfish
15,Milkfish_89,1965,54982,Milkfish
15,Milkfish_89,1966,55379,Milkfish
15,Milkfish_89,1967,55603,Milkfish
15,Milkfish_89,1968,84139,Milkfish
15,Milkfish_89,1969,82279,Milkfish
15,Milkfish_89,1970,83921,Milkfish
15,Milkfish_89,1971,85186,Milkfish
15,Milkfish_89,1972,86062,Milkfish
15,Milkfish_89,1973,86652,Milkfish
15,Milkfish_89,1974,98480,Milkfish
15,Milkfish_89,1975,92621,Milkfish
15,Milkfish_89,1976,98102,Milkfish
15,Milkfish_89,1977,100708,Milkfish
15,Milkfish_89,1978,103253,Milkfish
15,Milkfish_89,1979,116230,Milkfish
15,Milkfish_89,1980,150631,Milkfish
15,Milkfish_89,1981,206507,Milkfish
15,Milkfish_89,1982,219967,Milkfish
15,Milkfish_89,1983,233515,Milkfish
15,Milkfish_89,1984,155709,Milkfish
15,Milkfish_89,1985,155344,Milkfish
15,Milkfish_89,1986,158621,Milkfish
15,Milkfish_89,1987,179791,Milkfish
15,Milkfish_89,1988,175935,Milkfish
15,Milkfish_89,1989,181197,Milkfish
15,Milkfish_89,1990,191878,Milkfish
15,Milkfish_89,1991,213674,Milkfish
15,Milkfish_89,1992,145554,Milkfish
15,Milkfish_89,1993,124510,Milkfish
15,Milkfish_89,1994,135682,Milkfish
15,Milkfish_89,1995,137796,Milkfish
15,Milkfish_90,1995,166,Milkfish
15,Milkfish_89,1996,139372,Milkfish
15,Milkfish_90,1996,78,Milkfish
15,Milkfish_89,1997,144076,Milkfish
15,Milkfish_90,1997,221,Milkfish
15,Milkfish_89,1998,141131,Milkfish
15,Milkfish_90,1998,7545,Milkfish
15,Milkfish_89,1999,155833,Milkfish
15,Milkfish_90,1999,8692,Milkfish
15,Milkfish_89,2000,186599,Milkfish
15,Milkfish_90,2000,8872,Milkfish
15,Milkfish_89,2001,211594,Milkfish
15,Milkfish_90,2001,9941,Milkfish
15,Milkfish_89,2002,203517,Milkfish
15,Milkfish_90,2002,17481,Milkfish
15,Milkfish_89,2003,202973,Milkfish
15,Milkfish_90,2003,21817,Milkfish
15,Milkfish_89,2004,208975,Milkfish
15,Milkfish_90,2004,37351,Milkfish
15,Milkfish_89,2005,219906,Milkfish
15,Milkfish_90,2005,43970,Milkfish
15,Milkfish_89,2006,220602,Milkfish
15,Milkfish_90,2006,59907,Milkfish
15,Milkfish_89,2007,229111,Milkfish
15,Milkfish_90,2007,79347,Milkfish
15,Milkfish_89,2008,226032,Milkfish
15,Milkfish_90,2008,80365,Milkfish
15,Milkfish_89,2009,225320,Milkfish
15,Milkfish_90,2009,79153,Milkfish
15,Milkfish_89,2010,219444,Milkfish
15,Milkfish_90,2010,87199,Milkfish
15,Milkfish_89,2011,226371,Milkfish
15,Milkfish_90,2011,103958,Milkfish
15,Milkfish_89,2012,232515,Milkfish
15,Milkfish_90,2012,112690,Milkfish
15,Milkfish_89,2013,236168,Milkfish
15,Milkfish_90,2013,122718,Milkfish
15,Milkfish_89,2014,229091,Milkfish
15,Milkfish_90,2014,124247,Milkfish
15,Milkfish_89,2015,229574,Milkfish
15,Milkfish_90,2015,116063,Milkfish
15,Milkfish_89,2016,244049,Milkfish
15,Milkfish_90,2016,117150,Milkfish
15,Scats_91,1991,11,Scats
15,Scats_91,1992,2,Scats
15,Scats_91,1993,2,Scats
15,Scats_91,1994,2,Scats
15,Scats_91,1995,0.1,Scats
15,Scats_91,1996,0.1,Scats
15,Scats_91,1997,0,Scats
15,Scats_91,1998,0,Scats
15,Scats_91,1999,0,Scats
15,Scats_91,2000,0,Scats
15,Scats_91,2001,0,Scats
15,Scats_91,2002,0,Scats
15,Scats_91,2003,0,Scats
15,Scats_91,2004,0,Scats
15,Scats_91,2005,0,Scats
15,Scats_91,2006,0,Scats
15,Scats_91,2007,0,Scats
15,Scats_91,2008,0,Scats
15,Scats_91,2009,0,Scats
15,Scats_91,2010,0,Scats
15,Scats_91,2011,0,Scats
15,Scats_91,2012,0,Scats
15,Scats_91,2013,0,Scats
15,Scats_91,2014,0,Scats
15,Scats_91,2015,0,Scats
15,Scats_91,2016,0,Scats
15,Snappers nei_92,1996,1,Snappers nei
15,Snappers nei_92,1997,27,Snappers nei
15,Snappers nei_92,1998,2,Snappers nei
15,Snappers nei_92,1999,2,Snappers nei
15,Snappers nei_92,2000,14,Snappers nei
15,Snappers nei_92,2001,7,Snappers nei
15,Snappers nei_92,2002,3,Snappers nei
15,Snappers nei_92,2003,1,Snappers nei
15,Snappers nei_92,2004,2,Snappers nei
15,Snappers nei_92,2005,2,Snappers nei
15,Snappers nei_92,2006,2,Snappers nei
15,Snappers nei_92,2007,7,Snappers nei
15,Snappers nei_92,2008,7,Snappers nei
15,Snappers nei_92,2009,8,Snappers nei
15,Snappers nei_92,2010,9,Snappers nei
15,Snappers nei_92,2011,8,Snappers nei
15,Snappers nei_92,2012,24,Snappers nei
15,Snappers nei_92,2013,24,Snappers nei
15,Snappers nei_92,2014,24,Snappers nei
15,Snappers nei_92,2015,23,Snappers nei
15,Snappers nei_92,2016,26,Snappers nei
15,Tropical spiny lobsters nei_93,1994,2,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,1995,1,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,1996,6,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,1997,5,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,1998,10,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,1999,19,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,2000,27,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,2001,17,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,2002,10,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,2003,18,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,2004,19,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,2005,19,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,2006,23,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,2007,64,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,2008,72,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,2009,64,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,2010,89,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,2011,68,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,2012,38,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,2013,13,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,2014,10,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,2015,9,Tropical spiny lobsters nei
15,Tropical spiny lobsters nei_93,2016,10,Tropical spiny lobsters nei
15,Whiteleg shrimp_94,2008,1854,Whiteleg shrimp
15,Whiteleg shrimp_94,2009,3112,Whiteleg shrimp
15,Whiteleg shrimp_94,2010,4971,Whiteleg shrimp
15,Whiteleg shrimp_94,2011,4182,Whiteleg shrimp
15,Whiteleg shrimp_94,2012,5558,Whiteleg shrimp
15,Whiteleg shrimp_94,2013,7597,Whiteleg shrimp
15,Whiteleg shrimp_94,2014,7626,Whiteleg shrimp
15,Whiteleg shrimp_94,2015,8752,Whiteleg shrimp
15,Whiteleg shrimp_94,2016,10233,Whiteleg shrimp
